id,genre,track_name,artist_name,valence,energy
69mHiTUscplzN3frAFN7fb,forro,Xote da Alegria,Baião D4 / Rastapé,0.772,0.484
4jkUVnI4dE63CKc17I4gtM,forro,Tomara - Live,Alceu Valença,0.58,0.83
0ESP9LIvKHl1FwydaDw8m5,forro,Noites Brasileiras / Matutu De Opinião - Medley,Forroçacana,0.95,0.55
1P2cC0daWOoZWUjUYLfIgA,forro,Tem Mais Alguém?,Calcinha Preta,0.698,0.76
14IJuHkqncNH3jEz7HG6DX,forro,Ardendo de Amor (Ao Vivo),Banda Calypso,0.897,0.852
4x3bdEPgA1Fo3qFKVfq8A2,forro,Platonismo,Bicho de Pé,0.24,0.377
3t0NbtdFkXyqaueiSxYXcw,forro,Forró e Paixão,Baião D4 / Rastapé,0.924,0.646
3GdCsYT7jDRoIZS2oSmAAd,forro,Agora Quem Não Quer Sou Eu,Forró do Muido,0.562,0.806
6FPWQnIf5ESbN2utcwbfv1,forro,Diga a Ela,Gilberto Gil,0.537,0.314
6yZbWK8tZRnc9sS2sRDgBy,forro,Beber Cair Levantar,Various Artists,0.848,0.885
0OwJ13Uw93AC6wg8CgSOAj,forro,Espiral,Raiz Do Sana,0.954,0.598
3U4isOIWM3VvDubwSI3y7a,french,All of Me,John Legend,0.331,0.264
5dMgu8JNzlwpqapD6Xco8M,french,La Foire,Various Artists,0.625,0.329
3OqYJWnF2v4B88YHEPuOmD,french,La poupée qui fait non,Michel Polnareff,0.655,0.597
13qqdlSeF8FcxsRyapDMZ0,french,Changes,Faul & Wad,0.255,0.704
1HCgiisVYMZDv1IbKcpLWT,french,Le Chat du Café des Artistes,Charlotte Gainsbourg,0.217,0.492
0nwnaHLObT2ZEkrNAfryEB,french,"Le Bien, Le Mal",Guru,0.594,0.821
29GuoJqjg7aMxUmEO3XLEp,french,Comment te dire adieu - It Hurts to Say Goodbye,Françoise Hardy,0.843,0.447
7E2erlBWnL0ihxbC7Vgdok,french,La chanson de Prévert,Serge Gainsbourg,0.523,0.269
782KngifUcBIOrifrVHITF,french,Mets pas celle-là,Sexion d'Assaut,0.646,0.879
5aOm2onQyvUSEPCzC5hL93,french,C’est si bon,Compilation Titres cultes de la Chanson Française,0.354,0.32
73O15OI7KZXrLdsjCbY9aq,french,Ne partons pas fâchés,Raphaël,0.67,0.82
1OdlprYhHzkLPlfr6BkLwg,french,Qu'as-tu fait John ?,Édith Piaf,0.454,0.412
6ymjqJ07wuJWCHcyuONVq7,french,L'alcool,Serge Gainsbourg,0.543,0.481
5Yes6Ksaofte9jmQqUy0Gp,french,Sans contrefaçon - Girl Remix,Mylène Farmer,0.967,0.758
48gsLPdOUEDjr7P8Wvykne,french,Budapest,George Ezra,0.424,0.247
1yRm3tSFW0oXwfDlcyBTKI,french,A L'Envers A L'Endroit,Noir Désir,0.29,0.46
1YgdT3HFIo6APsKFqY38K6,french,Mes emmerdes,Charles Aznavour,0.539,0.627
6BAtHDZFdM7UkpGZsyBvQI,french,Saint-Laurent,Cœur De Pirate,0.228,0.507
74yDV47Q7hpOluBpyvHUnS,french,Les Femmes C'Est Du Chinois,Serge Gainsbourg,0.446,0.256
6lanWfRq2R0gxKRPI3CDRb,french,Message personnel - Remasterisé en 2013,Françoise Hardy,0.177,0.412
4i7SuflHJsKPggv8uOFWDJ,french,Les bles,Jacques Brel,0.868,0.556
5NsOnvpjvH9sCz8TyVOmOz,french,Désolé,Sexion d'Assaut,0.677,0.482
0OuWBW2Q299zvZCdLUPlLx,french,Jolie Coquine,Caravan Palace,0.588,0.935
1gsTwlSdMtSHNVGzCLcHJZ,french,Mon Dieu,Édith Piaf,0.102,0.256
74nyl9FzVtCBLex9t2IbR0,french,La valse des vieux os,Yann Tiersen,0.445,0.249
6jMpvxSOhGirrDniVBqEjH,funk,Reach Out,George Duke,0.917,0.64
2bAmuf7gFx5ziCMcGYjw2v,funk,Ffun,Con Funk Shun,0.853,0.64
0tIUC7pNotlR2fxrpNcEMb,funk,Diggin' On James Brown,Tower Of Power,0.886,0.641
6CSLNGruNhqpb5zhfs5n3i,funk,Celebration - Single Version,Kool & The Gang,0.931,0.656
0hyZgl8tHThlycPEVwBpax,funk,Baby Love,Mother's Finest,0.956,0.783
09bDHWxnX2BjMPbj30PRQ4,funk,Do U Want It?,Papa Grows Funk,0.923,0.852
3oJL3rNbTyRmHaU2Yr4TpP,funk,Too Hot To Stop (Part 1),The Bar-Kays,0.587,0.848
1TB0dZqFRQsnf4fLLLRKQV,funk,Just Kissed My Baby,The Meters,0.961,0.615
6Pb0WHqmmTL308Z2uQrNP1,funk,Slippery When Wet,Commodores,0.944,0.866
2k7ysbG2zy03fCZOax5HjJ,funk,The Cisco Kid,War,0.961,0.858
6emEzY0U6EGCkbQJZvoAvn,funk,Got To Be Enough,Con Funk Shun,0.977,0.718
0xbkxTqSaW5blsYgRXpB5I,funk,Funkin' for Jamaica,Tom Browne,0.656,0.776
71tafQXxEtS3T5WsFlhoq2,funk,Rock Me Again & Again & Again & Again & Again & Again - Single Version,Lyn Collins,0.954,0.586
7b8s4Z0abQQ4x4jpct4GjR,funk,Cissy Strut,The Meters,0.709,0.799
3s5dXFe9vDNVhLg332B0Yy,funk,Staying Alive,Electro Deluxe,0.659,0.773
0RgcOUQg4qYAEt9RIdf3oB,funk,Shining Star,"Earth, Wind & Fire",0.799,0.692
7cnWNeQIQutKJmL3MZSfr6,funk,Do It Like You Do,Lettuce,0.835,0.525
26FOglnpqOEWUyspcbNYq6,funk,Got to Be Real - Single Version,Cheryl Lynn,0.886,0.599
13v3siPyvy5TTEZYmGPPse,funk,Give It To Me Baby,Rick James,0.965,0.727
62fnuo5anKzkxu7fL8kp0d,funk,Get Down Baby,Excellent Gentlemen,0.731,0.457
3z8kox8O9CTOPJOtgK6Xan,funk,Work to Do,Average White Band,0.856,0.917
3hPjqX0kd294vzmyKvJn6u,funk,I Couldn't Love You More,Incognito,0.619,0.688
0mLAgHQP1BOkoHhDu622BQ,funk,Get Down On It,Kool & The Gang,0.966,0.646
3h5IJ0EzVpkiaoL174GC3M,funk,Let It Whip,Dazz Band,0.954,0.9
1uxzFavoQSzR6NhzeSbHdM,funk,I Wanna Be Your Lover - Single Version,Prince,0.83,0.442
6atUkoZ6Cj4w8QzOUjQucI,garage,You Don't Know What Love Is (You Just Do as You're Told),The White Stripes,0.562,0.745
3argt9XMwJX9RJgQ1zfusL,garage,Ramona,Ty Segall,0.136,0.881
5LGBIw7D7CQKEIkDZ5nHZ3,garage,Sugar Is Sweeter - Armand Van Helden's Drum 'n' Bass Mix,CJ Bolland,0.318,0.633
3nIWuSwR8iIyew22d6mICJ,garage,Sometimes It Snows in April - Dreem House Dub Radio Edit,Amar,0.962,0.779
0v9fLaxFe5VlqLUQP4ISil,garage,Bad Kids,Various Artists,0.924,0.796
3SmpOx1tdaIuXOvbq41BrN,garage,See Saw,Jay Reatard,0.537,0.956
7iL6o9tox1zgHpKUfh9vuC,garage,In Da Club,50 Cent,0.777,0.713
5w6m2AO2kApEU6dgKdJNbg,garage,If It Takes A Lifetime,Various Artists,0.399,0.81
3okPiJwW5nCLpug12sCL4p,garage,All Day and All of the Night,The Kinks,0.71,0.915
3ItzRpwvKtkDSNdRSjXu7Z,garage,Chelsea Dagger,The Fratellis,0.552,0.817
5b7S9LdlredD5PEUuDNZW3,garage,Why? - Matt Jam Lamont Mix,Various Artists,0.973,0.689
3CTPWfLghClm9zdK6tpz2A,garage,Go Out And Get It,Black Lips,0.733,0.988
0ancVQ9wEcHVd0RrGICTE4,garage,Take Me Out,Franz Ferdinand,0.49,0.664
07q6QTQXyPRCf7GbLakRPr,garage,Everlong,Foo Fighters,0.36,0.867
7swvQgoAeRB3KvhyhYiMRl,garage,Streets of Atlanta,Various Artists,0.905,0.868
6AnXlfaFNO8TDl37POmZ2n,garage,I Could Never Be Your Man,Bass Drum of Death,0.167,0.994
42U3kmlHSa2vuOH8TFJSaY,garage,Keep On Movin',King Tuff,0.76,0.816
4zcWdqDGbCgoYewvhqxExf,garage,Melted,Ty Segall,0.412,0.704
1bJbhVv617ihj4WoMxtTJX,garage,It's a London Thing 2012 - Original Re Edit,Scott Garcia,0.932,0.905
1p9K2Qfhwvgi3hU9YV8Qd8,garage,Of Wolf And Man,Metallica,0.472,0.752
7jUhvpXow0mD27v77F6vC2,garage,Freak Like Me - Dome's Peak Freak Remix,Dub Conspiracy,0.923,0.615
1nuRFHyOH8YDDA9z7XC4Xp,garage,Crushed Grass,Thee Oh Sees,0.633,0.949
4DVBeBlL8kPKfa6mtisXUB,garage,Here's To You,Jamiroquai,0.899,0.674
4ymsAGWOmrWYmQ5nbzgeYC,garage,Never Be Your Woman - SHY FX Radio Edit,Naughty Boy,0.388,0.877
5NvEnrhDpWyNG0MZgiJ4d5,garage,Black Sheep,Various Artists,0.763,0.931
3h6rBsvXqPcdLhum3Z3JIf,german,Du bist,Prinz Pi,0.399,0.701
0cFCbB3qaqnL0OUSzlZbDX,german,Sternenhimmel,Various Artists,0.955,0.833
3LiIIKX8niwCnDBe1AWLDs,german,Ich war noch niemals in New York - MTV Unplugged In New York,Sportfreunde Stiller,0.545,0.616
1DuGucjGArfN2XucjLbqUa,german,Wunder,Andreas Bourani,0.243,0.759
0pgx8fWphTTM9Kv5KjWpXy,german,Reimemonster (feat. Ferris MC),Afrob,0.893,0.8
5c3le7DYW8Iv0gaNeJyDOw,german,Du schreibst Geschichte,Madsen,0.772,0.581
3FEhbAkm1Dy21UvhbYhFM3,german,Das Beste,Silbermond,0.314,0.401
1R5TqX8JSDbPcbswaO6eij,german,Du hast mich tausendmal belogen,Andrea Berg,0.871,0.855
6e5kuZssmkwWL3Yt4jwTRy,german,Cruisen,Massive Töne,0.623,0.778
3Sr9du4esvykFNi4ypH3YO,german,Und dann kam Essah,Kool Savas,0.573,0.794
7cYWlI3Fv2AfvrCY8Z0EIx,german,Mein Herz,Beatrice Egli,0.52,0.878
2XBJhUASoiO9werAYzwDPG,german,Feder im Wind,MoTrip,0.38,0.722
09xzup1C7H52KnSw0367rz,german,Mambo,Herbert Grönemeyer,0.836,0.888
1OXXHjF3kthTy3eisKMvUc,german,Das Spiel,Annett Louisan,0.754,0.459
0Sj13FLxIEZv1XcsIlMLWV,german,FDSMH (Für dich schlägt mein Herz) - Video Version,Silbermond,0.328,0.783
1Rg6mrxaZrqIn7jlUFwazc,german,Wings (Single Edit),Frittenbude,0.903,0.744
6xEXE76MwOnkJ90d7AKzEF,german,A la Muerte,Genetikk,0.513,0.931
2Sl6nebRR2h8AHe7vvun5Q,german,Waldspaziergang mit Folgen,Die Ärzte,0.922,0.765
6Upvk6YWbRq2ON0DOLt4kD,german,Eines Tages,Azad,0.234,0.594
37cWfmxcxJ91gO4v6nX7wS,german,..Hab' Gehört..,Samy Deluxe,0.808,0.776
7r1JhTCL1WP84FaVnCRwNN,german,Wer weiß,Alligatoah,0.706,0.71
5An7Cg6w16wFY0P14QelGw,german,Fallschirm,Mia.,0.935,0.834
2RjnnOuAvosOSAZhZQ50kO,german,Weinst Du,Echt,0.217,0.49
4dvsjxfscYvGLd1ZhTL7PD,german,Ritalin/Medikinet,Kraftklub,0.502,0.94
332a06bB3JJwBInHPw9v3C,german,Ruhrgebiet,Wolfgang Petry,0.632,0.876
63KtiZIEvIByIhP3ruQi9r,gospel,If You've Been Delivered,Kirk Franklin,0.872,0.553
1GIyFRPYPfkXHp7ALQA1dB,gospel,Lift Him Up,Hezekiah Walker,0.364,0.904
3Rssa7bZ69ZSzxGKu8l8ld,gospel,Something Big,Mary Mary,0.722,0.895
66mi3OKkrYHZkV9T62Ytyy,gospel,Let The Church Say Amen - Radio Edit,Andrae Crouch,0.265,0.536
2eeYyj1vbbkye5vmOnZSF7,gospel,In The Garden,Marvin Sapp,0.337,0.129
2cut7Izp9DLQ26dP8HQ1fE,gospel,Break Every Chain - Live,Tasha Cobbs Leonard,0.161,0.685
2bpk4L2kxnIJRY8dPfkpZ3,gospel,No One,CeCe Winans,0.417,0.797
6FCCISCMnbWhLDUU7Z1ZOi,gospel,I Can Only Imagine,Tamela Mann,0.234,0.557
5mVvjjDlHJUjaSPKHszC5b,gospel,Is Your All on the Altar?,Yolanda Adams,0.135,0.321
3Mlew8IwUI9N5LZROgcmy1,gospel,How Great Is Our God,Jonathan Nelson,0.417,0.792
5tYW3SKDcVxINrb7KOOb43,gospel,Yes You Can,Donnie McClurkin,0.864,0.814
5dXUuJo8cO3O0V3IxevxFs,gospel,"Blessed, Broken, & Given",CeCe Winans,0.136,0.171
7Lh8y7zjKuvDibG4Q1Wy9I,gospel,The Process,Kirk Franklin,0.156,0.211
3OsMC47GeY7QANh1d9GQLw,gospel,You Are My Daily Bread (with The Straight Gate Mass Choir) - Live,Fred Hammond,0.482,0.901
5KiTsR2h8jnzkvTeucxoAn,gospel,Above All - Live,Michael W. Smith,0.168,0.329
4LcBjvjfU8RHdoO2ExlbDH,gospel,Lord Of All (feat. Hezekiah Walker),JJ Hairston,0.479,0.94
6pgVxDY75tlWKBvgcacD9l,gospel,Love God Love People,Israel Houghton,0.49,0.687
4bBmo2Vmd0IGc964hRXZEw,gospel,You Are Great,Juanita Bynum,0.268,0.577
5fl9vBtkpLO8PIrfBRmy5Z,gospel,I'm Alive,Deitrick Haddon,0.32,0.635
2m9O9YT2Prv8Ra05ZbSaQS,gospel,The Family Worship Medley,Kirk Franklin,0.217,0.511
43cEZFQalXT7T9vFAWkD8b,gospel,Break Every Chain - Radio Version,Various Artists,0.137,0.692
5pqrXRMJdmptHt9QYErEig,gospel,Great And Mighty Is Our God,Donnie McClurkin,0.518,0.921
07nv6M8pDLGNZoNpwp2RRD,gospel,Stomp,Kirk Franklin,0.732,0.918
6j8k5yjxYXg5zxDOPoii5K,gospel,When You Praise,Fred Hammond,0.421,0.685
0oz3KxpWaRBWyc0vG6kIgy,gospel,God's Grace,Trin-I-Tee 5:7,0.699,0.418
6Ivwlg2kF3biVviMq0nyYb,goth,Incentive (Bonus Track),Epica,0.302,0.967
43farZDF31VIpbKfcARcid,goth,Alleine Zu Zweit,Lacrimosa,0.145,0.626
65Vvub1CNlJwRikzDRb8wv,goth,The Night All Angels Cry,Krypteria,0.224,0.789
2o49Twc3qrNMOt8gq9W06L,goth,Pictures Of You - Remastered,The Cure,0.545,0.764
0zcKZT0ir1cr5CSlxIxJl8,goth,Dime in My Pocket,Desert Noises,0.558,0.839
3T342zupwuBmCbG63WZQ8n,goth,Anima,Epica,0.49,0.144
3YnvevDT38UjQUmJa1oKC6,goth,Bless The Child,Nightwish,0.269,0.876
0qPKJGc9uQiIAnFkBmCNgl,goth,Can't Lose You,Type O Negative,0.178,0.748
15049rGLXHwrWtE4euUb5C,goth,The Killing Moon,Echo & the Bunnymen,0.71,0.85
3SVXhtxFCNJnA4MkWF7sJp,goth,There Is a Light That Never Goes Out,Various Artists,0.836,0.69
74BIp1TJD5FFWgwE05e9So,goth,Shadowplay,Joy Division,0.129,0.732
0opodJouGmVcykl3eqglP2,goth,S.O.S. (Anything but Love) (feat. Cristina Scabbia),Apocalyptica,0.0586,0.72
3OC7rfaNkLVyAOcVx7eXJ9,goth,Tutankhamen - Remastered,Nightwish,0.344,0.921
2Eu0WaL37J0ZedtQfE7KP3,goth,Assimilate,Skinny Puppy,0.302,0.702
6D5ih8y9mKmCSkuZO2Up2Q,goth,A Dangerous Mind,Within Temptation,0.476,0.894
63PMRBqzJ6HHQq08B4gks5,goth,Killing My Dreams,Elysion,0.647,0.885
2mUCWPWhVSCG2k5z3TLEdQ,goth,In The Dark,The Birthday Massacre,0.357,0.952
4SzeCnM4d39PAMxBDIViod,goth,Gambling Preacher and His Daughter,Whiskey Folk Ramblers,0.78,0.728
7qhhEhZS2ZvkRwunU7FXGu,goth,Upsidedown,Lacuna Coil,0.602,0.884
6BuuV8ukEz8M7bWE1dE6JS,goth,Pretending,HIM,0.329,0.842
7mhiHmuOTPvZzKYcdbnfVJ,goth,Christian Woman - Edit,Type O Negative,0.0793,0.615
74d4drP0g7E1Ur4cbS53Tr,goth,Equally Destructive,After Forever,0.455,0.892
2zCMfWZm0A1ueQJ2ezLcu2,goth,Stargazer,Siouxsie and the Banshees,0.41,0.859
0Vqv34WyEbmmzcP4hRC5r7,goth,Amelia,The Mission,0.439,0.7
5MYO5tMC1AGgsT1CIGZH9y,goth,Burning From The Inside,Bauhaus,0.176,0.617
3QdCcatjDbm0A7xSipyBo6,grindcore,Uncovered and Proud As Fuck,Wormrot,0.0538,0.998
2kQ0EXWo0F5c5CpHasMS3f,grindcore,Girl In The Slayer Jacket,Pig Destroyer,0.0702,0.971
11akqBhz2FeaIAk3phq7fK,grindcore,"Blind World - From ""Blind World"" EP",Nasum,0.103,0.989
3N6PdYDvXlScgOfQmnxACD,grindcore,Worthless,Weekend Nachos,0.0339,0.338
3RMMT5JWqnBAfU0mV4QENj,grindcore,Inside Is Out,Cephalic Carnage,0.206,0.875
4x87IS1psb0HiBtVzANZxD,grindcore,Spreading the Dis-ease,Agoraphobic Nosebleed,0.0357,0.996
6UsoJ3Z4v1gp2fOUZD14Mx,grindcore,Dead Remains,Rotten Sound,0.0337,0.99
1eHgjbMkleFaoQf8KBShgp,grindcore,Pride Assassin,Napalm Death,0.285,0.903
5uP7ztlYme97Snal8JW5ie,grindcore,Lights Out,Pig Destroyer,0.791,0.936
6HvAxWqvKr11wuexg1pwXY,grindcore,Tooth Enamel And Concrete,Cattle Decapitation,0.0484,0.995
0uyzU9VAV0KgGGHhpr2iJI,grindcore,Abuse Of Philanthropic Self Gain,Magrudergrind,0.0936,0.977
4qP3AhDW1knhrz7Bs61YUq,grindcore,Who Wants A Dose Of The Clap?,The Locust,0.0397,0.991
6c3wizmala2T5AE0iogamP,grindcore,Striding Purposefully Backwards,Napalm Death,0.0378,0.997
1kZ2U5WsuHWk9VCnQJwtnT,grindcore,The Machete Twins,Pig Destroyer,0.184,0.976
6xvls6PS3WOSTVhPkhixaS,grindcore,Lavaging Expectorate of Lysergide Composition,Carcass,0.211,0.758
1hcBMT4ND8JiZ2oozF2mLi,grindcore,H5N1,Gadget,0.118,0.927
3zQFo1ZUDB9vmWWebM4k11,grindcore,Assertion To Demean,Phobia,0.225,0.953
4vYRruf1IEuo8R1WWmEY2R,grindcore,Body Scout,Pig Destroyer,0.0475,0.988
0BNZ7bGWXs8XEJSjj5GL07,grindcore,Malice,Brutal Truth,0.052,0.922
4guqLgrBZoriwwsJQ5Z3xk,grindcore,Lobotomy,Rotten Sound,0.043,0.988
2Z7ATuHcUlv9Rot2iuLJZM,grindcore,Parasite Drama,Lock Up,0.0352,0.998
001wfum8GJj0OPfnTg1eh1,grindcore,Disdain and Contempt,Nasum,0.0572,0.992
3KPcU0zeYb32SFrWnu93Uc,grindcore,Reek of Putrefaction,Carcass,0.0391,0.84
3VFm6SnmdlTR5AtW5lNbuu,grindcore,Repression Out Of Uniform,Napalm Death,0.221,0.994
33NLxS6mNVRf1GgezVIQMp,grindcore,Dead Inside,Insect Warfare,0.0261,1.0
5jSeSRTUV8Qr6l375KRJbo,groove,Thong Song (Re-Recorded),Sisqo,0.611,0.761
3AgvZyLH4sWkII5bnU80aQ,groove,I'm So Excited,The Pointer Sisters,0.924,0.7
0q4xWbV08szzUpGPhVsrcD,groove,Kids In America,Kim Wilde,0.324,0.769
7JUZDQRGyMElJXjmcNayjx,groove,I'll Make Love To You,Boyz II Men,0.207,0.503
79kcd2Lp5BOT69PabXRNCa,groove,My Girl,The Temptations,0.643,0.55
6MdqqkQ8sSC0WB4i8PyRuQ,groove,No Diggity,Blackstreet,0.67,0.646
64tCsJOa1BkDS09PuqTEy6,groove,Be My Baby,Various Artists,0.823,0.619
3eizmXTqi2Ku6ZYsVtwPp6,groove,Le Freak,Various Artists,0.857,0.839
3kAx7jil7BYTGLf3k0uKsE,groove,Hot Stuff,Various Artists,0.966,0.736
6BvwGpRV3IroW7gNrCOpIp,groove,Bette Davis Eyes (Re-recorded / Remastered),Various Artists,0.536,0.555
1gAHPwkHrnO6rYEsjWzd8V,groove,FUNKNROLL,Prince,0.431,0.722
4T9HKCujjuQb9XRJtXu7yv,groove,"You're My Heart, You're My Soul",Modern Talking,0.812,0.462
5l1RLE94Y7nrowPN5LvAci,groove,Wake Me Up Before You Go-Go,Wham!,0.821,0.794
1BmYoOcPnqlhaYsVm27UbI,groove,I'm Coming Out,Diana Ross,0.817,0.88
4TPRabQM5CEJ10GMeyf7NO,groove,Wonderful World,Various Artists,0.872,0.466
5xDVxnKQpLDJZXEHzJMBvg,groove,Here Comes the Rain Again - Remastered Version,Eurythmics,0.602,0.762
79yCIveJbH2C8hJjD2BnTQ,groove,Superstition,Stevie Wonder,0.855,0.775
0GAYImKz59gJCEDvlX25V4,groove,,Various Artists,0.949,0.558
6zn4hr5OoU6O0yDJvb3xFO,groove,Do You Really Want To Hurt Me,Various Artists,0.436,0.369
2dPJtT2yf5CqUWKDD4PycO,groove,I Think We're Alone Now (Re-Recorded / Remastered),Tiffany,0.669,0.885
1eA8NYGMHP5LsiLVVIsTkS,groove,Talking to the Night,Various Artists,0.961,0.74
1KfD2FEob4GyHCQYNc3F7S,groove,I Want You Back,The Jacksons,0.951,0.581
2gIGz6JAzeXseCZTaexZzx,groove,Son of a Preacher Man,Various Artists,0.795,0.401
78gkABA0sUivRuk8qOp36j,groove,Let's Get It On,Marvin Gaye,0.616,0.598
449u2me7lmUreBa6KpXrDQ,groove,Try a Little Tenderness,Otis Redding,0.068,0.133
5gjTd4L6nhmW6n6qKHvcFL,grunge,Jinx,Tad,0.816,0.799
3vvrWTjs7c0Y1Rk9lXpZgm,grunge,Son Of A Gun - BBC John Peel Session 1990,Nirvana,0.895,0.869
4xWWXa5myxGjPKsQw8QKcx,grunge,Arc,Pearl Jam,0.209,0.258
7fI96JHMnvd3Ft70Zzv74G,grunge,Stupid Girl,Garbage,0.765,0.721
1Y13csEpu3TK5gQdzGLrd8,grunge,Pardon Me,Incubus,0.278,0.812
7EZV0uTFLmJbG2DKm6SG9H,grunge,Faultline,Silverchair,0.482,0.807
4y4zk7ESxATPnSM1uK7f1p,grunge,Attrition,Soundgarden,0.391,0.953
4L2S9GbwEgwfSbHjTCvNQX,grunge,Say Hello 2 Heaven,Temple Of The Dog,0.321,0.647
458jTlaoleWTGRV4QTdQNZ,grunge,Hey,Pixies,0.32,0.38
2s9xt247uEa0sXmAH0GvL3,grunge,Untitled,Alice In Chains,0.416,0.424
1Dr1fXbc2IxaK1Mu8P8Khz,grunge,When I Come Around,Green Day,0.814,0.909
357chzDCO2BOUMebHHxCYn,grunge,School - Live at Pine Street Theater,Nirvana,0.504,0.962
2TAQ9YGehOKWDqDak5DuXc,grunge,Plush,Stone Temple Pilots,0.439,0.913
4PpZWJBUq6oRSm4XhtsrHl,grunge,Pure Massacre,Silverchair,0.504,0.779
4ccNZzUTggy51RFvIzYRhT,grunge,Again,Alice In Chains,0.405,0.868
74vnyDLooRpiQjxCOA88qH,grunge,Here Comes Sickness,Mudhoney,0.379,0.768
3g9QJOXLmC8lWnbvA0D0hl,grunge,Last Exit - Remastered,Pearl Jam,0.672,0.951
0MT5qQGn8jC7KVGitkP2ZD,grunge,Mood For Trouble,Soundgarden,0.243,0.603
4hy4fb5D1KL50b3sng9cjw,grunge,Smells Like Teen Spirit,Nirvana,0.826,0.875
5VnZbUFXpx07Ab8NWJKuMj,grunge,"Frogs - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,0.084,0.398
669ifzXUEcPg764RzK3ZHG,grunge,Breakerfall,Pearl Jam,0.267,0.918
2ST2McWrk7yAt3qQ8UVf3S,grunge,Big Bang Baby,Stone Temple Pilots,0.695,0.964
5g9vuqLeNW8HVffpb352MA,grunge,Mindshaker Meltdown,Mother Love Bone,0.513,0.926
3aKJVWH2QOsaMtiCLxYHZX,grunge,Lake Of Fire,Nirvana,0.683,0.616
3anO2IahAOsmsz9p4Mb8aR,grunge,Remedy,Seether,0.448,0.953
5zS9mvTXCSPToAYlSHiG4i,guitar,Juke Box Hero - 2008 Remaster,Foreigner,0.517,0.707
7jA4agDnt1Oc6Fn2hifX0t,guitar,Bohemian Like You,Various Artists,0.659,0.936
0B6uxTg34PpMBFhA4fKsAU,guitar,Fury Of The Storm,DragonForce,0.197,0.911
3dOAXUx7I1qnzWzxdnsyB8,guitar,Lonely Boy,The Black Keys,0.607,0.872
7vFv0yFGMJW3qVXbAd9BK9,guitar,Your Body Is a Wonderland,John Mayer,0.687,0.729
70IzgjmGvdFgHJORCRWFHv,guitar,Can't Be Saved,Senses Fail,0.471,0.975
3F7Z3u2gMiTFff8UoUSaFw,guitar,Big Sur Moon,Buckethead,0.723,0.782
31U973mnOviVhT13gf1mEj,guitar,Pretty Handsome Awkward,Transformers - The Album,0.261,0.977
6L89mwZXSOwYl76YXfX13s,guitar,Basket Case,Green Day,0.781,0.943
3hYl8ttFuUAytT19b1lEZ1,guitar,If You Want Peace... Prepare For War,Children Of Bodom,0.449,0.982
2ZTIw0fZhFp3nnvF41nvVc,guitar,Rebel Yell - Remastered,Billy Idol,0.45,0.694
7Crfr7SSFmcxNXi64fKEaB,guitar,Heartbreaker,Pat Benatar,0.733,0.802
4V05j7HDUU2bZQwDOeIySh,guitar,Last Resort,Papa Roach,0.67,0.892
505lCWNDROW6OMK02H8SPw,guitar,Lonely Is The Night,Billy Squier,0.699,0.676
5SnOyuBtyzufoXBAKOdcxD,guitar,The Unforgiven,Metallica,0.251,0.597
33ytgjBqchYHhhRfKWMCvH,guitar,Fell In Love With A Girl,The White Stripes,0.379,0.977
7E7UH5jsEw1vhiM01EQ5gL,guitar,Excuse Me Mr.,No Doubt,0.661,0.955
3fzF5EIcJVoqIF1gOr7jEE,guitar,Fix Me,Rise Against,0.628,0.98
1JR0kZfJpeNPJKo4HhdQJP,guitar,Love Story,Taylor Swift,0.285,0.63
5Pm9uuEL0q6aXSRT3161UP,guitar,Psychosocial,Slipknot,0.352,0.989
5RJWVg8YZnroc6ys22Axka,guitar,A Warrior's Call,Volbeat,0.429,0.903
1VQ6FXasIrdkshSHfX6sde,happy,Entertainment,Phoenix,0.479,0.731
4lY95OMGb9WxP6IYut64ir,happy,Shake It Out,Florence + The Machine,0.221,0.804
1j8z4TTjJ1YOdoFEDwJTQa,happy,Ain't It Fun,Paramore,0.673,0.893
1AWQoqb9bSvzTjaLralEkT,happy,Rock Your Body,Justin Timberlake,0.817,0.714
1jyddn36UN4tVsJGtaJfem,happy,You Are the Best Thing,Ray LaMontagne,0.885,0.727
6Uy6K3KdmUdAfelUp0SeXn,happy,Brave,Sara Bareilles,0.758,0.836
6sePPH7boWyJDI8spzwfBJ,happy,Your Love Is My Drug,Kesha,0.766,0.607
68PHBS4CsrBK8QnRmeGqup,happy,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0.299,0.683
3ZUMC5OazTA8QtLpdlPdz9,happy,Sleepyhead,Passion Pit,0.764,0.971
0fuP0ykgrDSxk5odNU7Gy2,happy,22,Taylor Swift,0.649,0.74
7s25THrKz86DM225dOYwnr,happy,Respect,Aretha Franklin,0.965,0.558
7AqISujIaWcY3h5zrOqt5v,happy,Forget You,CeeLo Green,0.772,0.875
0BCPKOYdS2jbQ8iyB56Zns,happy,Clocks,Coldplay,0.255,0.749
2ZQyksYO4zzhyHNcueL0CP,happy,Home,Phillip Phillips,0.293,0.792
0KpfYajJVVGgQ32Dby7e9i,happy,"Hey, Soul Sister",Train,0.768,0.885
4ytiGaEUfAPKSXDSlQ7E1j,happy,Here Comes The Sun,Abbey Road,0.811,0.468
7B1Dl3tXqySkB8OPEwVvSu,happy,We'll Be Coming Back (feat. Example),Calvin Harris,0.571,0.952
